treated	age	educ	black	married	nodegree	dwincl	re74	re75	re78	hisp	early_ra	sample
1	21	11	0	0	1	0	21589.084	17983.707	15191.911	1	0	1.0
1	25	11	1	0	1	1	0.0	0.0	485.2298	0	1	1.0
0	31	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	31	10	1	0	1	1	0.0	0.0	17014.59	0	0	1.0
0	31	10	1	0	1	1	0.0	520.4463	14527.88	0	1	1.0
1	17	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	30	11	1	0	1	0	1913.0337	1913.0337	0.0	0	0	1.0
1	19	11	1	0	1	1	0.0	0.0	7458.105	0	1	1.0
0	31	8	1	0	1	0	5495.4146	4577.68	6153.8296	0	0	1.0
1	20	11	1	0	1	1	0.0	0.0	3972.54	0	1	1.0
0	20	8	0	0	1	0	1350.3013	1124.801	11731.197	1	0	1.0
1	23	10	1	0	1	1	0.0	0.0	7693.4	0	0	1.0
0	24	9	1	0	1	1	2788.498	0.0	16461.57	0	1	1.0
1	18	10	1	0	1	1	0.0	798.9079	9737.154	0	1	1.0
0	18	10	1	0	1	0	1557.4086	1428.1437	11602.936	0	0	1.0
1	30	10	1	0	1	0	3140.236	2615.8167	0.0	0	0	1.0
0	22	10	1	0	1	0	16486.172	13732.98	10770.963	0	0	1.0
0	25	11	1	0	1	0	2622.0972	2455.0674	8764.147	0	0	1.0
1	20	10	1	0	1	0	6123.4565	5100.839	13626.044	0	0	1.0
0	20	10	1	0	1	1	0.0	0.0	2015.503	0	1	1.0
0	25	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
1	25	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	20	9	1	0	1	0	3311.8027	2483.852	0.0	0	0	1.0
0	29	11	1	0	1	0	3550.8887	3256.1648	3290.2932	0	0	1.0
0	24	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
1	20	7	1	0	1	0	1884.1416	1569.49	5518.083	0	0	1.0
0	29	9	1	0	1	1	0.0	1203.824	9378.653	0	0	1.0
1	24	9	1	0	1	1	9154.7	2288.675	4849.559	0	1	1.0
0	28	11	1	0	1	1	2431.949	863.4795	0.0	0	1	1.0
0	28	11	1	0	1	1	0.0	0.0	5767.133	0	0	1.0
0	29	8	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	27	9	0	0	1	0	2129.0156	1596.7618	6723.414	1	0	1.0
0	28	10	1	0	1	1	1471.293	367.8234	4858.895	0	1	1.0
0	28	10	1	0	1	0	6567.329	6567.329	5435.7866	0	0	1.0
0	28	10	1	0	1	0	5377.656	4479.587	128.672	0	0	1.0
0	23	11	1	0	1	1	6382.309	580.7901	0.0	0	1	1.0
0	33	5	0	0	1	1	0.0	0.0	0.0	1	0	1.0
0	23	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	27	11	1	0	1	1	2206.94	2666.274	0.0	0	1	1.0
1	27	11	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	27	11	1	0	1	1	0.0	0.0	549.2984	0	0	1.0
1	28	9	1	0	1	1	0.0	0.0	10694.29	0	1	1.0
0	28	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	27	10	1	0	1	1	0.0	0.0	1135.47	0	1	1.0
0	27	10	1	0	1	1	0.0	0.0	1184.882	0	0	1.0
1	28	8	1	0	1	0	1577.048	1182.786	7779.263	0	0	1.0
0	28	8	1	0	1	0	11870.091	10610.08	4623.188	0	0	1.0
1	28	8	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	26	11	1	0	1	1	0.0	0.0	17230.96	0	1	1.0
0	26	11	1	0	1	1	0.0	0.0	7176.187	0	0	1.0
1	31	9	0	0	1	1	0.0	0.0	26817.6	1	1	1.0
0	27	9	1	0	1	0	2838.6877	2129.0159	0.0	0	0	1.0
1	27	9	1	0	1	0	3059.473	2294.6045	2018.5559	0	0	1.0
1	27	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	26	10	1	0	1	1	0.0	0.0	9265.788	0	1	1.0
1	26	10	1	0	1	1	25929.68	6788.958	672.8773	0	1	1.0
0	26	10	1	0	1	1	0.0	0.0	2169.027	0	0	1.0
1	27	8	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	27	8	1	0	1	1	0.0	0.0	3783.66	0	0	1.0
0	20	11	0	0	1	1	0.0	0.0	6378.72	1	0	1.0
0	25	11	1	0	1	1	0.0	0.0	1264.232	0	0	1.0
0	25	11	1	0	1	0	3649.7686	3649.7686	0.0	0	0	1.0
0	25	11	1	0	1	1	15209.99	3072.726	284.6584	0	1	1.0
0	25	11	1	0	1	1	5281.245	0.0	0.0	0	1	1.0
0	25	11	1	0	1	0	4672.2236	4284.429	4116.702	0	0	1.0
0	25	11	1	0	1	1	0.0	0.0	4196.375	0	0	1.0
0	17	9	0	0	1	0	731.98157	671.22705	4209.5796	1	0	1.0
0	26	9	1	0	1	0	7584.5737	6955.054	11856.875	0	0	1.0
0	20	11	1	0	1	0	1931.245	3248.937	6027.6387	0	0	1.0
0	25	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	25	10	1	0	1	1	0.0	0.0	7367.04	0	1	1.0
0	25	10	1	0	1	1	0.0	0.0	289.7899	0	0	1.0
1	25	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
1	24	11	1	0	1	1	0.0	0.0	1991.4	0	0	1.0
0	24	11	1	0	1	0	13627.27	13370.575	19533.883	0	0	1.0
1	24	11	1	0	1	1	0.0	0.0	995.7002	0	0	1.0
0	17	11	1	0	1	1	0.0	0.0	8551.533	0	0	1.0
0	17	11	1	0	1	1	4080.73	3796.029	0.0	0	1	1.0
0	17	11	1	0	1	1	989.2678	165.2077	4251.127	0	1	1.0
0	17	11	1	0	1	0	1261.5012	1156.7966	6365.0312	0	0	1.0
1	23	11	1	0	1	0	11946.119	8959.589	1659.4998	0	0	1.0
1	23	11	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	23	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
1	23	11	1	0	1	0	2355.1785	1961.8636	3689.126	0	0	1.0
0	23	11	1	0	1	1	0.0	0.0	5088.76	0	1	1.0
0	23	11	1	0	1	1	0.0	1896.023	5573.547	0	0	1.0
0	23	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	24	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	24	10	1	0	1	0	1570.118	1307.9083	0.0	0	0	1.0
1	24	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	24	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	24	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	24	10	1	0	1	1	0.0	0.0	7618.639	0	0	1.0
0	18	11	1	0	1	1	1064.699	645.2723	5497.591	0	1	1.0
0	18	11	1	0	1	0	1170.3271	1170.3271	604.2287	0	0	1.0
0	18	11	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	18	11	1	0	1	0	1135.4747	851.6061	0.0	0	0	1.0
1	18	11	1	0	1	1	858.2543	214.5636	929.8839	0	1	1.0
1	18	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	18	11	1	0	1	0	2499.641	2292.171	4994.2266	0	0	1.0
0	18	8	0	0	1	1	0.0	0.0	10798.56	1	0	1.0
0	17	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	17	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	17	10	1	0	1	1	0.0	0.0	275.5661	0	0	1.0
0	17	10	1	0	1	1	0.0	0.0	1143.387	0	0	1.0
1	17	10	1	0	1	0	188.41426	156.94908	10641.24	0	0	1.0
1	17	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	17	10	1	0	1	1	0.0	0.0	2189.426	0	0	1.0
1	17	10	1	0	1	1	0.0	0.0	16218.04	0	0	1.0
0	17	10	1	0	1	0	2072.5557	1726.4388	11061.615	0	0	1.0
1	17	10	1	0	1	0	1201.1406	1000.5501	1433.5312	0	0	1.0
1	17	10	1	0	1	0	934.4454	856.8864	3251.0996	0	0	1.0
0	17	10	1	0	1	1	0.0	664.569	0.0	0	0	1.0
0	22	11	1	0	1	1	7914.131	1321.66	2639.29	0	1	1.0
1	22	11	1	0	1	1	0.0	0.0	6456.697	0	0	1.0
0	22	11	1	0	1	1	8810.067	6974.484	3708.719	0	1	1.0
1	22	11	1	0	1	0	8125.351	8774.791	18295.816	0	0	1.0
1	22	11	1	0	1	0	661.89844	606.9609	317.89517	0	0	1.0
0	22	11	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	22	11	1	0	1	0	3250.1462	2707.3718	100.69982	0	0	1.0
0	19	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	19	11	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	19	11	1	0	1	1	721.3406	2445.589	9772.283	0	1	1.0
0	19	11	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	19	11	1	0	1	0	2102.5024	1927.9948	11965.8125	0	0	1.0
0	19	11	1	0	1	1	1626.623	0.0	0.0	0	1	1.0
0	19	11	1	0	1	0	11827.839	8870.879	7396.2925	0	0	1.0
0	19	11	1	0	1	0	705.19635	705.19635	0.0	0	0	1.0
1	19	11	1	0	1	0	709.67145	532.2536	0.0	0	0	1.0
1	19	11	1	0	1	0	210.25027	192.7995	661.1924	0	0	1.0
1	19	11	1	0	1	0	6971.326	6409.027	11648.699	0	0	1.0
1	21	11	1	0	1	0	2878.113	2158.585	0.0	0	0	1.0
1	21	11	1	0	1	0	6374.6777	5310.1064	7906.341	0	0	1.0
0	21	11	1	0	1	0	2483.8518	1862.8888	11630.664	0	0	1.0
0	21	11	1	0	1	1	0.0	0.0	1553.291	0	0	1.0
1	20	11	1	0	1	0	7008.3384	6426.6465	16451.463	0	0	1.0
1	20	11	1	0	1	1	16318.62	1484.994	6943.342	0	1	1.0
0	20	11	1	0	1	1	8009.164	7666.875	7659.218	0	1	1.0
1	20	11	1	0	1	0	759.23584	696.21924	0.0	0	0	1.0
0	20	11	1	0	1	0	3784.5022	3470.3887	7896.707	0	0	1.0
0	23	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	23	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	23	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
1	23	10	1	0	1	0	2956.9656	2217.7244	0.0	0	0	1.0
0	25	8	1	0	1	1	0.0	0.0	3515.929	0	0	1.0
1	25	8	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	19	10	1	0	1	1	0.0	604.1539	0.0	0	1	1.0
0	20	8	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	24	9	1	0	1	0	1275.3562	1275.3562	8644.428	0	0	1.0
0	24	9	1	0	1	0	9662.67	9662.67	0.0	0	0	1.0
0	18	10	1	0	1	1	0.0	0.0	11048.08	0	0	1.0
0	18	10	1	0	1	1	0.0	0.0	781.2243	0	0	1.0
1	18	10	1	0	1	1	0.0	0.0	11163.17	0	0	1.0
1	18	10	1	0	1	0	763.1294	699.7896	480.527	0	0	1.0
0	18	10	1	0	1	1	960.4268	240.1067	2891.668	0	1	1.0
1	18	10	1	0	1	0	1495.1116	1371.0173	12064.413	0	0	1.0
0	18	10	1	0	1	0	1791.0199	1642.3652	0.0	0	0	1.0
0	18	10	1	0	1	1	1563.249	0.0	9602.439	0	1	1.0
0	18	10	1	0	1	0	2491.854	2285.03	3268.9382	0	0	1.0
0	18	10	1	0	1	1	0.0	0.0	202.2847	0	0	1.0
0	18	11	1	0	1	0	4985.125	4152.6094	4164.767	0	0	1.0
0	17	9	1	0	1	1	0.0	2595.267	0.0	0	1	1.0
0	17	9	1	0	1	0	827.95026	620.9627	18085.734	0	0	1.0
0	17	9	1	0	1	1	0.0	0.0	3590.702	0	0	1.0
0	17	9	1	0	1	0	1608.5886	1206.4414	0.0	0	0	1.0
1	17	9	1	0	1	0	2001.9003	1667.583	5594.7295	0	0	1.0
0	17	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	17	9	1	0	1	1	0.0	0.0	1953.268	0	1	1.0
1	17	9	1	0	1	0	1466.6525	1341.6511	1374.0658	0	0	1.0
1	17	11	1	0	1	0	9266.561	8497.436	9017.004	0	0	1.0
1	22	10	1	0	1	0	1168.0564	1071.1077	7315.452	0	0	1.0
0	22	10	1	0	1	0	2119.659	1765.676	0.0	0	0	1.0
0	22	10	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	22	10	1	0	1	0	785.059	653.95416	11134.979	0	0	1.0
0	22	10	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	26	6	1	0	1	1	0.0	0.0	4813.05	0	1	1.0
1	19	10	1	0	1	0	1499.0048	1374.5874	13278.975	0	0	1.0
0	19	10	1	0	1	0	1051.2509	963.9971	7047.08	0	0	1.0
1	19	10	1	0	1	1	0.0	385.2741	8124.715	0	1	1.0
0	19	10	1	0	1	1	0.0	0.0	5286.396	0	0	1.0
0	19	10	1	0	1	0	1557.4086	1428.1437	4687.9375	0	0	1.0
1	19	10	1	0	1	1	0.0	0.0	3228.503	0	0	1.0
1	19	10	1	0	1	0	3878.1929	3473.8076	5861.6035	0	0	1.0
0	19	10	1	0	1	1	0.0	0.0	4309.878	0	0	1.0
0	18	11	1	0	1	1	0.0	0.0	4657.273	0	1	1.0
0	18	10	1	0	1	1	1716.509	2682.125	0.0	0	1	1.0
0	21	10	1	0	1	0	1230.0973	922.57294	0.0	0	0	1.0
0	20	10	1	0	1	0	3745.489	3677.5884	557.7499	0	0	1.0
1	20	10	1	0	1	1	5005.731	2777.355	5615.189	0	1	1.0
1	23	9	1	0	1	0	2365.5732	1774.18	11464.714	0	0	1.0
1	23	8	0	0	1	1	0.0	0.0	3881.284	1	1	1.0
0	18	9	1	0	1	0	2198.1643	2006.6287	6546.0093	0	0	1.0
0	18	9	1	0	1	1	0.0	0.0	12486.17	0	0	1.0
1	18	9	1	0	1	0	1401.6681	1285.3296	15369.478	0	0	1.0
0	18	9	1	0	1	1	0.0	0.0	10877.35	0	0	1.0
0	18	9	1	0	1	1	0.0	0.0	2389.679	0	0	1.0
0	18	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	18	9	1	0	1	0	1605.4482	1605.4482	0.0	0	0	1.0
1	18	9	1	0	1	0	1577.048	1182.786	5100.4688	0	0	1.0
0	18	9	1	0	1	0	588.7943	490.46564	3480.8474	0	0	1.0
0	18	9	1	0	1	0	1541.835	1413.8627	3475.52	0	0	1.0
0	18	9	1	0	1	1	0.0	0.0	9227.052	0	0	1.0
1	18	9	1	0	1	1	0.0	3287.375	5010.342	0	1	1.0
0	17	8	1	0	1	0	1962.3356	2036.7904	0.0	0	0	1.0
0	17	8	1	0	1	1	0.0	0.0	7010.444	0	0	1.0
0	17	8	1	0	1	1	0.0	0.0	8993.865	0	0	1.0
0	17	8	1	0	1	0	1025.0803	768.8102	3020.9478	0	0	1.0
1	17	8	1	0	1	1	0.0	0.0	8061.485	0	0	1.0
0	17	8	1	0	1	0	1284.8625	1178.219	14380.173	0	0	1.0
0	22	9	1	0	1	1	0.0	0.0	12898.38	0	1	1.0
0	22	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	22	9	1	0	1	1	0.0	0.0	4056.494	0	0	1.0
0	26	5	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	19	9	1	0	1	1	0.0	798.9079	17685.18	0	1	1.0
0	19	9	1	0	1	0	1083.3812	902.45654	1914.4136	0	0	1.0
1	19	9	1	0	1	1	0.0	0.0	8173.908	0	0	1.0
0	19	9	1	0	1	1	0.0	0.0	5712.643	0	0	1.0
0	19	9	1	0	1	0	2881.2068	2642.0667	2652.6245	0	0	1.0
0	19	9	1	0	1	0	1537.9293	1537.9293	4188.7354	0	0	1.0
1	18	9	1	0	1	1	0.0	0.0	4482.845	0	1	1.0
0	18	9	1	0	1	1	0.0	0.0	0.0	0	1	1.0
0	18	9	1	0	1	1	0.0	0.0	10740.08	0	0	1.0
1	21	9	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	21	9	1	0	1	1	591.4991	0.0	3343.224	0	1	1.0
1	21	9	1	0	1	1	6416.47	5749.331	743.6666	0	1	1.0
1	20	9	1	0	1	0	720.30084	660.51587	12229.626	0	0	1.0
0	20	9	1	0	1	1	0.0	0.0	5193.089	0	0	1.0
0	20	9	1	0	1	1	0.0	0.0	2035.914	0	0	1.0
0	23	8	1	0	1	1	0.0	0.0	3746.701	0	0	1.0
0	23	8	1	0	1	1	7724.283	3403.056	0.0	0	1	1.0
0	24	7	1	0	1	1	0.0	0.0	2193.528	0	0	1.0
1	18	8	1	0	1	0	1308.2236	1199.641	0.0	0	0	1.0
1	18	8	1	0	1	1	0.0	0.0	0.0	0	0	1.0
0	18	8	1	0	1	1	0.0	0.0	1568.15	0	0	1.0
1	17	7	1	0	1	1	0.0	0.0	3023.879	0	0	1.0
0	22	8	1	0	1	1	0.0	0.0	1390.509	0	1	1.0
0	22	8	1	0	1	0	6891.694	6150.5205	0.0	0	0	1.0
1	19	8	1	0	1	1	0.0	2657.057	9970.681	0	1	1.0
0	21	8	1	0	1	1	39570.68	6608.304	3083.581	0	1	1.0
0	20	8	1	0	1	1	0.0	0.0	3644.655	0	1	1.0
1	25	5	1	0	1	1	0.0	0.0	12187.41	0	1	1.0
1	25	5	1	0	1	1	0.0	0.0	6181.88	0	0	1.0
0	21	7	1	0	1	1	33799.95	0.0	11011.57	0	1	1.0
1	18	6	1	0	1	1	0.0	0.0	0.0	0	0	1.0
1	27	10	0	0	1	0	459.43558	421.30243	3075.8618	1	0	1.0
1	27	10	0	0	1	1	0.0	0.0	11142.87	1	0	1.0
0	26	11	0	0	1	0	1789.9355	1491.0162	0.0	1	0	1.0
0	20	6	1	0	1	1	6006.879	2850.61	0.0	0	1	1.0
1	20	9	0	0	1	1	12260.78	5875.049	1358.643	1	1	1.0
0	20	7	0	0	1	1	0.0	0.0	4374.04	1	1	1.0
0	25	9	0	0	1	1	0.0	0.0	15791.13	1	1	1.0
0	17	10	0	0	1	1	0.0	0.0	8469.275	1	0	1.0
1	21	11	0	0	1	0	1395.39	1395.39	0.0	1	0	1.0
0	18	10	0	0	1	1	0.0	0.0	6527.919	1	0	1.0
1	18	10	0	0	1	0	2589.042	2589.042	0.0	1	0	1.0
1	17	9	0	0	1	1	445.1704	74.34345	6210.67	1	1	1.0
0	19	10	0	0	1	0	1197.4615	1197.4615	11223.72	1	0	1.0
0	25	7	0	0	1	0	1413.1067	1177.1179	9722.349	1	0	1.0
0	18	9	0	0	1	0	1646.5101	1646.5101	1065.6722	1	0	1.0
1	18	9	0	0	1	0	1868.8911	1713.7732	8836.565	1	0	1.0
0	18	9	0	0	1	0	2927.9277	2684.91	2978.6694	1	0	1.0
1	22	9	0	0	1	1	0.0	0.0	3595.894	1	0	1.0
1	19	9	0	0	1	0	6511.124	6511.124	7913.3857	1	0	1.0
0	19	9	0	0	1	1	0.0	0.0	3811.683	1	0	1.0
1	20	9	0	0	1	0	8740.939	8015.442	5487.9697	1	0	1.0
0	18	8	0	0	1	0	3311.8027	2483.852	11135.534	1	0	1.0
0	22	8	0	0	1	1	0.0	0.0	9920.945	1	0	1.0
1	19	8	0	0	1	0	2483.8518	1862.8888	8774.623	1	0	1.0
0	24	4	0	0	1	1	0.0	0.0	3880.833	1	1	1.0
	55	16	0	1	0		48981.67	46548.387	47878.34	0		3.0
	55	16	0	1	0		48981.67	46548.387	47878.34	0		3.0
	49	17	0	1	0		30956.416	31867.742	35465.438	0		3.0
	53	16	0	1	0		68574.336	39387.098	67236.56	0		3.0
	50	17	0	1	0		42907.94	44758.066	39898.617	0		3.0
	54	16	0	1	0		24686.762	26854.838	26451.307	0		3.0
	54	16	0	1	0		24686.762	26854.838	26451.307	0		3.0
	54	16	0	1	0		24686.762	26854.838	26451.307	0		3.0
	55	16	0	1	0		17633.4	17903.227	22165.898	0		3.0
	55	12	0	1	0		26450.102	23990.322	29554.531	0		3.0
	55	12	0	1	0		35266.8	32225.807	25860.215	0		3.0
	55	12	0	1	0		0.0	6266.129	10344.086	0		3.0
	53	13	0	1	0		1567.4135	3938.7097	4728.725	0		3.0
	53	13	0	1	0		1567.4135	3938.7097	4728.725	0		3.0
	53	12	0	1	0		41144.6	42967.742	39898.617	0		3.0
	48	16	0	1	0		1240.216	1466.2742	1152.6267	0		3.0
	48	16	0	1	0		1240.216	1466.2742	1152.6267	0		3.0
	55	17	0	1	0		88167.01	98467.74	88663.59	0		3.0
	55	16	0	1	0		48981.67	71612.91	35110.785	0		3.0
	54	12	0	1	0		0.0	0.0	0.0	0		3.0
	54	12	0	1	0		0.0	0.0	0.0	0		3.0
	55	14	0	1	0		0.0	0.0	0.0	0		3.0
	55	14	0	1	0		17633.4	19693.549	2068.8171	0		3.0
	55	12	0	1	0		23511.201	26854.838	26599.078	0		3.0
	55	12	0	1	0		29100.99	26409.049	29369.816	0		3.0
	55	12	0	1	0		23511.201	20588.709	22165.898	0		3.0
	55	12	0	1	0		16653.768	17545.162	16254.992	0		3.0
	55	12	0	1	0		23511.201	22916.129	17732.719	0		3.0
	55	12	0	1	0		28213.441	33206.902	31771.121	0		3.0
	55	12	0	1	0		23511.201	26854.838	26599.078	0		3.0
	55	12	0	1	0		29100.99	26409.049	29369.816	0		3.0
	46	12	0	1	0		25862.322	23274.193	35465.438	0		3.0
	53	17	0	1	0		0.0	0.0	0.0	0		3.0
	53	17	0	1	0		31348.27	28645.162	27929.033	0		3.0
	53	16	0	1	0		1665.3768	0.0	2955.4531	0		3.0
	53	16	0	1	0		31348.27	32225.807	32509.984	0		3.0
	52	12	0	1	0		33895.316	47622.582	39011.98	0		3.0
	50	14	0	1	0		0.0	0.0	0.0	0		3.0
	54	16	0	1	0		0.0	0.0	0.0	0		3.0
	54	15	0	1	0		39185.336	37471.453	39304.57	0		3.0
	54	15	0	1	0		48981.67	35806.453	88663.59	0		3.0
	54	15	0	1	0		23511.201	21483.871	59109.062	0		3.0
	54	15	0	1	0		48981.67	35806.453	88663.59	0		3.0
	54	13	0	1	0		0.0	0.0	0.0	0		3.0
	54	13	0	1	0		0.0	0.0	0.0	0		3.0
	54	13	0	1	0		0.0	0.0	0.0	0		3.0
	54	12	0	1	0		23511.201	26854.838	2049.6067	0		3.0
	54	12	0	1	0		0.0	0.0	0.0	0		3.0
	54	12	0	1	0		12735.234	17894.273	19343.441	0		3.0
	54	12	0	1	0		28889.389	35806.453	31032.258	0		3.0
	54	12	0	1	0		0.0	0.0	0.0	0		3.0
	54	12	0	1	0		18025.254	18798.387	23643.625	0		3.0
	52	17	0	1	0		63676.17	60870.97	59109.062	0		3.0
	52	17	0	1	0		46042.77	59080.645	70930.875	0		3.0
	52	17	0	1	0		46042.77	59080.645	70930.875	0		3.0
	52	16	0	1	0		33307.535	30793.549	28815.668	0		3.0
	49	14	0	1	0		32327.902	14322.581	24530.262	0		3.0
	53	17	0	1	0		15478.208	16399.355	15663.901	0		3.0
	53	16	0	1	0		20343.066	20112.484	19930.098	0		3.0
	53	16	0	1	0		34287.168	28645.162	22165.898	0		3.0
	53	16	0	1	0		39185.336	35806.453	51720.43	0		3.0
	52	12	0	1	0		37226.07	35831.516	48764.977	0		3.0
	49	12	0	1	0		0.0	0.0	13299.539	0		3.0
	53	15	0	1	0		0.0	24169.355	28076.805	0		3.0
	53	15	0	1	0		33307.535	37596.773	38420.89	0		3.0
	50	16	0	1	0		97963.34	34016.13	33987.71	0		3.0
	53	13	0	1	0		35658.656	35806.453	35465.438	0		3.0
	50	14	0	1	0		32602.2	27889.645	27314.299	0		3.0
	47	12	0	1	0		5868.004	9513.774	5319.8154	0		3.0
	53	12	0	1	0		47649.367	47894.71	50242.703	0		3.0
	53	12	0	1	0		29389.002	28645.162	29554.531	0		3.0
	53	12	0	1	0		26450.102	25064.516	26007.988	0		3.0
	53	12	0	1	0		33307.535	32225.807	33544.395	0		3.0
	53	12	0	1	0		29389.002	26854.838	26599.078	0		3.0
	53	12	0	1	0		17633.4	16112.903	19210.445	0		3.0
	53	12	0	1	0		32868.66	31509.678	18914.9	0		3.0
	53	12	0	1	0		28213.441	26854.838	0.0	0		3.0
	50	12	0	1	0		0.0	0.0	0.0	0		3.0
	50	12	0	1	0		22306.252	27544.113	26876.89	0		3.0
	50	12	0	1	0		22306.252	27544.113	26876.89	0		3.0
	50	12	0	1	0		22306.252	27544.113	26876.89	0		3.0
	50	12	0	1	0		27037.883	26854.838	27337.941	0		3.0
	54	3	0	1	1		24530.02	19514.516	30549.041	0		3.0
	52	17	0	1	0		31348.27	31293.049	32509.984	0		3.0
	48	12	0	1	0		42124.234	42967.742	36943.164	0		3.0
	48	12	0	1	0		42124.234	42967.742	36943.164	0		3.0
	52	16	0	1	0		53879.836	53709.676	63837.79	0		3.0
	49	16	0	1	0		12504.041	12353.226	12560.676	0		3.0
	51	12	0	1	0		16849.695	19693.549	17732.719	0		3.0
	52	15	0	1	0		39185.336	35806.453	38420.89	0		3.0
	52	15	0	1	0		19592.668	18798.387	17437.174	0		3.0
	52	15	0	1	0		0.0	0.0	0.0	0		3.0
	49	14	0	1	0		33307.535	30435.484	29554.531	0		3.0
	52	12	0	1	0		0.0	21483.871	22165.898	0		3.0
	52	12	0	1	0		33307.535	34171.887	28667.896	0		3.0
	52	12	0	1	0		20572.3	18977.42	20688.172	0		3.0
	52	12	0	1	0		41144.6	37596.773	36943.164	0		3.0
	52	12	0	1	0		27220.094	24706.451	32509.984	0		3.0
	50	14	0	1	0		70533.6	29540.322	51720.43	0		3.0
	48	17	0	1	0		31348.27	29540.322	32951.824	0		3.0
	47	12	0	1	0		30368.635	23274.193	25860.215	0		3.0
	53	8	1	1	1		15086.3545	15649.21	12921.241	0		3.0
	48	16	0	1	0		0.0	0.0	0.0	0		3.0
	48	16	0	1	0		0.0	0.0	0.0	0		3.0
	50	12	0	1	0		15282.281	14322.581	13151.767	0		3.0
	50	12	0	1	0		15282.281	14322.581	13151.767	0		3.0
	51	16	0	1	0		31348.27	35448.387	44331.797	0		3.0
	51	16	0	1	0		27429.734	28645.162	28076.805	0		3.0
	51	16	0	1	0		27429.734	28645.162	28076.805	0		3.0
	51	16	0	1	0		41144.6	44758.066	48764.977	0		3.0
	45	12	0	1	0		35266.8	38366.613	38420.89	0		3.0
	44	17	0	1	0		48981.67	42967.742	39898.617	0		3.0
	48	12	0	1	0		0.0	0.0	12930.107	0		3.0
	51	12	0	1	0		35266.8	44758.066	0.0	0		3.0
	51	12	0	1	0		0.0	0.0	0.0	0		3.0
	51	12	0	1	0		23707.129	22379.033	19411.416	0		3.0
	51	12	0	1	0		44083.504	41177.418	48764.977	0		3.0
	51	12	0	1	0		14533.841	19245.967	17732.719	0		3.0
	51	12	0	1	0		21943.79	19156.451	24382.488	0		3.0
	51	12	0	1	0		37226.07	38939.516	35465.438	0		3.0
	51	12	0	1	0		25862.322	20588.709	24825.807	0		3.0
	51	12	0	1	0		43103.87	41356.453	7388.633	0		3.0
	51	12	0	1	0		25470.469	32225.807	29554.531	0		3.0
	46	12	0	1	0		29389.002	27033.871	27781.26	0		3.0
	46	12	0	1	0		29389.002	27033.871	27781.26	0		3.0
	46	12	0	1	0		22727.494	21841.936	22904.762	0		3.0
	55	16	1	1	0		13714.867	11995.161	23531.318	0		3.0
	47	17	0	1	0		68574.336	38670.97	0.0	0		3.0
	47	17	0	1	0		36246.438	34016.13	35465.438	0		3.0
	44	13	0	1	0		21679.287	21918.92	22165.898	0		3.0
	47	16	0	1	0		60737.27	60870.97	78319.51	0		3.0
	47	16	0	1	0		42124.234	41177.418	44331.797	0		3.0
	47	16	0	1	0		60737.27	60870.97	78319.51	0		3.0
